colony_year,pup_sex,pup_yrborn,pup_col_area,pup_emerjdate,aug15_emergence,pup_littersizeborn,indegree,outdegree,betweenness,outcloseness,incloseness,local_clustering,neg_ave_shortest_path,ave_shortest_path,eigenv,outstrength,instrength,valley,pup_summer_surv,pup_year_surv,yearly.pred.index,overall.index,pup_massjun,pup_massaug,mass_gain,mass_gain.day,mother_age,cluster,groupID,year,group_size,network_size,mother_uid,pup_uid,mother_year
river_2002,F,2002,river,177,50,6,0.181818182,0.181818182,0.014545455,0.1,0.11,0,-1.876923077,1.876923077,0,3,3,dv,1,1,low,high,388.4921465,1618.377652,1229.885506,24.59771011,2,5,14_br_5,2002,11,14,66,815,66 _ 2002
river_2002,M,2002,river,177,50,6,0.181818182,0.181818182,0.014545455,0.1,0.11,0,-1.876923077,1.876923077,0,3,3,dv,1,1,low,high,417.9120403,1966.016621,1548.104581,30.96209161,2,5,14_br_5,2002,11,14,66,728,66 _ 2002
river_2002,M,2002,river,177,50,6,0.181818182,0.181818182,0.014545455,0.1,0.11,0,-1.876923077,1.876923077,0,3,3,dv,1,1,low,high,367.02347,1644.438319,1277.414849,25.54829698,2,5,14_br_5,2002,11,14,66,440,66 _ 2002
river_2004,F,2004,river,174,53,6,0.176470588,0.235294118,0.024448529,0.548387097,0.191011236,0.142857143,-1.887159533,1.887159533,0.169709977,8,5,dv,1,1,high,low,368.9613005,1660.46102,1291.49972,24.36791924,4,14,14_br_14,2004,2,27,66,880,66 _ 2004
river_2004,M,2004,river,174,53,6,0.176470588,0.235294118,0.024448529,0.548387097,0.191011236,0.142857143,-1.887159533,1.887159533,0.169709977,8,5,dv,0,0,high,low,384.7716436,1755.726197,1370.954553,25.86706705,4,14,14_br_14,2004,2,27,66,747,66 _ 2004
river_2004,M,2004,river,174,53,6,0.176470588,0.235294118,0.024448529,0.548387097,0.191011236,0.142857143,-1.887159533,1.887159533,0.169709977,8,5,dv,1,1,high,low,491.3654284,1922.734511,1431.369083,27.00696382,4,14,14_br_14,2004,2,27,66,688,66 _ 2004
river_2004,F,2004,river,174,53,6,0.176470588,0.235294118,0.024448529,0.548387097,0.191011236,0.142857143,-1.887159533,1.887159533,0.169709977,8,5,dv,1,1,high,low,401.1233569,1701.691564,1300.568207,24.53902278,4,14,14_br_14,2004,2,27,66,128,66 _ 2004
river_2004,M,2004,river,174,53,6,0.176470588,0.235294118,0.024448529,0.548387097,0.191011236,0.142857143,-1.887159533,1.887159533,0.169709977,8,5,dv,1,0,high,low,494.8409667,1947.153831,1452.312864,27.40212952,4,14,14_br_14,2004,2,27,66,341,66 _ 2004
river_2004,M,2004,river,174,53,6,0.176470588,0.235294118,0.024448529,0.548387097,0.191011236,0.142857143,-1.887159533,1.887159533,0.169709977,8,5,dv,0,0,high,low,413.0466243,1808.795122,1395.748498,26.33487732,4,14,14_br_14,2004,2,27,66,413,66 _ 2004
river_2005,M,2005,river,NA,NA,5,0.088235294,0.058823529,0.020620195,0.135458167,0.159624413,0.1,-2.759381898,2.759381898,0.180278565,9,10,dv,0,0,low,high,425.3379962,1394.296889,968.9588928,NA,5,26,14_br_26,2005,3,37,66,575,66 _ 2005
river_2005,F,2005,river,180,47,5,0.088235294,0.058823529,0.020620195,0.135458167,0.159624413,0.1,-2.759381898,2.759381898,0.180278565,9,10,dv,0,0,low,high,313.2912557,1199.519832,886.2285763,18.85592716,5,26,14_br_26,2005,3,37,66,705,66 _ 2005
river_2005,M,2005,river,180,47,5,0.088235294,0.058823529,0.020620195,0.135458167,0.159624413,0.1,-2.759381898,2.759381898,0.180278565,9,10,dv,1,1,low,high,347.7294458,1437.479051,1089.749605,23.18616181,5,26,14_br_26,2005,3,37,66,660,66 _ 2005
river_2005,M,2005,river,180,47,5,0.088235294,0.058823529,0.020620195,0.135458167,0.159624413,0.1,-2.759381898,2.759381898,0.180278565,9,10,dv,0,0,low,high,397.3395482,1571.998916,1174.659368,24.99275251,5,26,14_br_26,2005,3,37,66,770,66 _ 2005
river_2005,M,2005,river,180,47,5,0.088235294,0.058823529,0.020620195,0.135458167,0.159624413,0.1,-2.759381898,2.759381898,0.180278565,9,10,dv,0,0,low,high,354.7208205,1475.330722,1120.609902,23.84276386,5,26,14_br_26,2005,3,37,66,405,66 _ 2005
river_2006,F,2006,river,173,54,4,0.068965517,0.137931034,0.000547345,0.06855792,0.06345733,0.333333333,-2.171521036,2.171521036,0.489740623,7,13,dv,1,1,low,low,367.4106694,1515.068209,1147.65754,21.2529174,6,12,14_br_12,2006,7,35,66,144,66 _ 2006
river_2006,M,2006,river,173,54,4,0.068965517,0.137931034,0.000547345,0.06855792,0.06345733,0.333333333,-2.171521036,2.171521036,0.489740623,7,13,dv,0,0,low,low,390.404407,1676.094754,1285.690347,23.8090805,6,12,14_br_12,2006,7,35,66,177,66 _ 2006
river_2006,M,2006,river,173,54,4,0.068965517,0.137931034,0.000547345,0.06855792,0.06345733,0.333333333,-2.171521036,2.171521036,0.489740623,7,13,dv,0,0,low,low,419.9642315,1678.23192,1258.267689,23.30125349,6,12,14_br_12,2006,7,35,66,669,66 _ 2006
river_2006,F,2006,river,173,54,4,0.068965517,0.137931034,0.000547345,0.06855792,0.06345733,0.333333333,-2.171521036,2.171521036,0.489740623,7,13,dv,0,0,low,low,347.0829213,1443.888007,1096.805086,20.31120529,6,12,14_br_12,2006,7,35,66,676,66 _ 2006
river_2004,F,2004,river,183,44,6,0.117647059,0.058823529,0,0.058823529,0.293103448,0.333333333,-1.887159533,1.887159533,0.064020407,6,7,dv,0,0,high,low,359.9594805,1351.901305,991.9418245,22.54413238,2,12,14_br_12,2004,3,27,68,187,68 _ 2004
river_2004,F,2004,river,183,44,6,0.117647059,0.058823529,0,0.058823529,0.293103448,0.333333333,-1.887159533,1.887159533,0.064020407,6,7,dv,1,1,high,low,388.7009922,1216.445662,827.7446698,18.81237886,2,12,14_br_12,2004,3,27,68,684,68 _ 2004
river_2004,F,2004,river,183,44,6,0.117647059,0.058823529,0,0.058823529,0.293103448,0.333333333,-1.887159533,1.887159533,0.064020407,6,7,dv,1,1,high,low,452.1019776,1514.562096,1062.460118,24.14682087,2,12,14_br_12,2004,3,27,68,334,68 _ 2004
river_2004,F,2004,river,183,44,6,0.117647059,0.058823529,0,0.058823529,0.293103448,0.333333333,-1.887159533,1.887159533,0.064020407,6,7,dv,0,0,high,low,428.7099334,1487.877186,1059.167253,24.07198301,2,12,14_br_12,2004,3,27,68,939,68 _ 2004
river_2004,M,2004,river,183,44,6,0.117647059,0.058823529,0,0.058823529,0.293103448,0.333333333,-1.887159533,1.887159533,0.064020407,6,7,dv,1,0,high,low,493.4393657,1660.233505,1166.794139,26.51804862,2,12,14_br_12,2004,3,27,68,259,68 _ 2004
river_2004,M,2004,river,183,44,6,0.117647059,0.058823529,0,0.058823529,0.293103448,0.333333333,-1.887159533,1.887159533,0.064020407,6,7,dv,0,0,high,low,485.6160057,1635.065619,1149.449613,26.12385485,2,12,14_br_12,2004,3,27,68,216,68 _ 2004
river_2005,M,2005,river,179,48,5,0.029411765,0.058823529,0,0.151785714,0.029411765,0.333333333,-2.759381898,2.759381898,0.00586562,14,9,dv,1,1,low,high,424.0634591,1600.311028,1176.247569,24.50515769,3,20,14_br_20,2005,5,37,68,867,68 _ 2005
river_2005,F,2005,river,179,48,5,0.029411765,0.058823529,0,0.151785714,0.029411765,0.333333333,-2.759381898,2.759381898,0.00586562,14,9,dv,1,1,low,high,467.1308534,1542.635881,1075.505028,22.40635474,3,20,14_br_20,2005,5,37,68,892,68 _ 2005
river_2005,M,2005,river,179,48,5,0.029411765,0.058823529,0,0.151785714,0.029411765,0.333333333,-2.759381898,2.759381898,0.00586562,14,9,dv,1,1,low,high,386.7761761,1532.762976,1145.9868,23.874725,3,20,14_br_20,2005,5,37,68,850,68 _ 2005
river_2005,M,2005,river,NA,NA,5,0.029411765,0.058823529,0,0.151785714,0.029411765,0.333333333,-2.759381898,2.759381898,0.00586562,14,9,dv,1,1,low,high,553.1958101,1624.493955,1071.298145,NA,3,20,14_br_20,2005,5,37,68,919,68 _ 2005
river_2005,M,2005,river,179,48,5,0.029411765,0.058823529,0,0.151785714,0.029411765,0.333333333,-2.759381898,2.759381898,0.00586562,14,9,dv,0,0,low,high,526.0427175,1871.768576,1345.725859,28.03595539,3,20,14_br_20,2005,5,37,68,506,68 _ 2005
town_2005,F,2005,town,186,41,3,0.3,0.3,0,0.125,0.125,0.2,-1.121212121,1.121212121,0,5,7,dv,0,0,high,high,483.9356637,1523.424058,1039.488394,25.35337547,NA,106,14_tw_106,2005,4,14,21,838,21 _ 2005
town_2005,F,2005,town,186,41,3,0.3,0.3,0,0.125,0.125,0.2,-1.121212121,1.121212121,0,5,7,dv,0,0,high,high,477.0320413,1510.072254,1033.040213,25.19610275,NA,106,14_tw_106,2005,4,14,21,568,21 _ 2005
town_2005,F,2005,town,186,41,3,0.3,0.3,0,0.125,0.125,0.2,-1.121212121,1.121212121,0,5,7,dv,0,0,high,high,477.0320413,1510.072254,1033.040213,25.19610275,NA,106,14_tw_106,2005,4,14,21,324,21 _ 2005
picnic_2005,M,2005,picnic,189,38,4,0.166666667,0.119047619,0.060281619,0.182608696,0.067307692,0.151515152,-3.229923922,3.229923922,0.630866164,13,17,uv,1,1,high,high,373.1157971,1192.502499,819.3867019,21.56280794,3,60,14_pc_60,2005,7,40,6,1046,6 _ 2005
picnic_2005,M,2005,picnic,189,38,4,0.166666667,0.119047619,0.060281619,0.182608696,0.067307692,0.151515152,-3.229923922,3.229923922,0.630866164,13,17,uv,1,1,high,high,336.6271844,1118.972336,782.3451516,20.58803031,3,60,14_pc_60,2005,7,40,6,585,6 _ 2005
picnic_2005,M,2005,picnic,189,38,4,0.166666667,0.119047619,0.060281619,0.182608696,0.067307692,0.151515152,-3.229923922,3.229923922,0.630866164,13,17,uv,1,1,high,high,327.1987224,1125.159735,797.9610126,20.99897402,3,60,14_pc_60,2005,7,40,6,436,6 _ 2005
picnic_2005,M,2005,picnic,189,38,4,0.166666667,0.119047619,0.060281619,0.182608696,0.067307692,0.151515152,-3.229923922,3.229923922,0.630866164,13,17,uv,1,1,high,high,315.7037513,1097.92268,782.2189287,20.58470865,3,60,14_pc_60,2005,7,40,6,262,6 _ 2005
picnic_2006,F,2006,picnic,195,32,6,0.173913043,0.130434783,0.001988957,0.083484574,0.138554217,0.351648352,-2.710543549,2.710543549,0.653508831,15,18,uv,0,0,high,high,382.8880012,956.302438,573.4144368,17.91920115,4,53,14_pc_53,2006,6,44,6,855,6 _ 2006
picnic_2006,F,2006,picnic,NA,NA,6,0.173913043,0.130434783,0.001988957,0.083484574,0.138554217,0.351648352,-2.710543549,2.710543549,0.653508831,15,18,uv,1,1,high,high,274.3355828,942.0997402,667.7641574,NA,4,53,14_pc_53,2006,6,44,6,824,6 _ 2006
picnic_2006,F,2006,picnic,NA,NA,6,0.173913043,0.130434783,0.001988957,0.083484574,0.138554217,0.351648352,-2.710543549,2.710543549,0.653508831,15,18,uv,0,0,high,high,323.3311321,1051.432467,728.1013349,NA,4,53,14_pc_53,2006,6,44,6,392,6 _ 2006
picnic_2006,F,2006,picnic,195,32,6,0.173913043,0.130434783,0.001988957,0.083484574,0.138554217,0.351648352,-2.710543549,2.710543549,0.653508831,15,18,uv,0,0,high,high,360.1948037,917.6411153,557.4463116,17.42019724,4,53,14_pc_53,2006,6,44,6,616,6 _ 2006
picnic_2006,F,2006,picnic,195,32,6,0.173913043,0.130434783,0.001988957,0.083484574,0.138554217,0.351648352,-2.710543549,2.710543549,0.653508831,15,18,uv,1,1,high,high,452.2639212,1035.179129,582.9152078,18.21610024,4,53,14_pc_53,2006,6,44,6,359,6 _ 2006
picnic_2006,M,2006,picnic,195,32,6,0.173913043,0.130434783,0.001988957,0.083484574,0.138554217,0.351648352,-2.710543549,2.710543549,0.653508831,15,18,uv,1,0,high,high,434.2994868,1074.27033,639.9708432,19.99908885,4,53,14_pc_53,2006,6,44,6,319,6 _ 2006
picnic_2008,F,2008,picnic,191,36,6,0.129032258,0.096774194,0.005017921,0.036904762,0.111913357,0.238095238,-3.004106776,3.004106776,0.079657672,14,15,uv,0,0,high,high,322.6504061,959.182717,636.5323109,17.68145308,6,48,14_pc_48,2008,2,29,6,901,6 _ 2008
picnic_2008,M,2008,picnic,191,36,6,0.129032258,0.096774194,0.005017921,0.036904762,0.111913357,0.238095238,-3.004106776,3.004106776,0.079657672,14,15,uv,1,0,high,high,296.952375,990.6471928,693.6948178,19.26930049,6,48,14_pc_48,2008,2,29,6,881,6 _ 2008
picnic_2008,F,2008,picnic,191,36,6,0.129032258,0.096774194,0.005017921,0.036904762,0.111913357,0.238095238,-3.004106776,3.004106776,0.079657672,14,15,uv,1,0,high,high,304.9708742,1008.57743,703.6065558,19.54462655,6,48,14_pc_48,2008,2,29,6,291,6 _ 2008
picnic_2008,F,2008,picnic,191,36,6,0.129032258,0.096774194,0.005017921,0.036904762,0.111913357,0.238095238,-3.004106776,3.004106776,0.079657672,14,15,uv,1,1,high,high,347.3535475,1149.000604,801.6470565,22.26797379,6,48,14_pc_48,2008,2,29,6,299,6 _ 2008
picnic_2008,M,2008,picnic,NA,NA,6,0.129032258,0.096774194,0.005017921,0.036904762,0.111913357,0.238095238,-3.004106776,3.004106776,0.079657672,14,15,uv,1,1,high,high,323.4818265,1199.878389,876.3965625,NA,6,48,14_pc_48,2008,2,29,6,870,6 _ 2008
picnic_2008,M,2008,picnic,191,36,6,0.129032258,0.096774194,0.005017921,0.036904762,0.111913357,0.238095238,-3.004106776,3.004106776,0.079657672,14,15,uv,1,1,high,high,327.8091424,1021.177951,693.3688086,19.26024468,6,48,14_pc_48,2008,2,29,6,756,6 _ 2008
mm_2003,M,2003,mm,201,26,4,0,0.111111111,0,0.111111111,0.1,NA,-1.621621622,1.621621622,0.042416051,1,0,uv,1,1,high,low,531.5451308,1101.515033,569.9699022,21.92191932,3,14,14_mm_14,2003,6,11,23,802,23 _ 2003
mm_2003,F,2003,mm,201,26,4,0,0.111111111,0,0.111111111,0.1,NA,-1.621621622,1.621621622,0.042416051,1,0,uv,1,1,high,low,493.814651,928.7260143,434.9113633,16.72736013,3,14,14_mm_14,2003,6,11,23,414,23 _ 2003
mm_2003,F,2003,mm,178,49,4,0,0.111111111,0,0.111111111,0.1,NA,-1.621621622,1.621621622,0.042416051,1,0,uv,0,0,high,low,343.1988589,1328.049675,984.8508161,20.09899625,3,14,14_mm_14,2003,6,11,23,949,23 _ 2003
mm_2003,M,2003,mm,201,26,4,0,0.111111111,0,0.111111111,0.1,NA,-1.621621622,1.621621622,0.042416051,1,0,uv,1,1,high,low,666.5043046,1292.917423,626.4131184,24.09281225,3,14,14_mm_14,2003,6,11,23,852,23 _ 2003
mm_2004,F,2004,mm,190,37,6,0.294117647,0.235294118,0.002256016,0.303571429,0.485714286,0.527777778,-2.276816609,2.276816609,0.669452544,4,9,uv,1,1,low,low,468.7597847,1403.113632,934.3538473,25.25280668,4,20,14_mm_20,2004,10,18,23,534,23 _ 2004
mm_2004,M,2004,mm,190,37,6,0.294117647,0.235294118,0.002256016,0.303571429,0.485714286,0.527777778,-2.276816609,2.276816609,0.669452544,4,9,uv,1,1,low,low,463.6973389,1401.665047,937.9677081,25.3504786,4,20,14_mm_20,2004,10,18,23,808,23 _ 2004
mm_2004,M,2004,mm,190,37,6,0.294117647,0.235294118,0.002256016,0.303571429,0.485714286,0.527777778,-2.276816609,2.276816609,0.669452544,4,9,uv,1,0,low,low,535.8413548,1488.701079,952.8597242,25.75296552,4,20,14_mm_20,2004,10,18,23,891,23 _ 2004
mm_2004,M,2004,mm,190,37,6,0.294117647,0.235294118,0.002256016,0.303571429,0.485714286,0.527777778,-2.276816609,2.276816609,0.669452544,4,9,uv,1,1,low,low,449.8078526,1374.576196,924.7683434,24.99373901,4,20,14_mm_20,2004,10,18,23,191,23 _ 2004
mm_2004,M,2004,mm,190,37,6,0.294117647,0.235294118,0.002256016,0.303571429,0.485714286,0.527777778,-2.276816609,2.276816609,0.669452544,4,9,uv,1,1,low,low,475.577292,1415.049073,939.471781,25.39112922,4,20,14_mm_20,2004,10,18,23,567,23 _ 2004
mm_2004,F,2004,mm,190,37,6,0.294117647,0.235294118,0.002256016,0.303571429,0.485714286,0.527777778,-2.276816609,2.276816609,0.669452544,4,9,uv,1,1,low,low,390.0902338,1280.342631,890.2523972,24.0608756,4,20,14_mm_20,2004,10,18,23,1024,23 _ 2004
mm_2006,M,2006,mm,189,38,3,0.153846154,0.230769231,0.323076923,0.099236641,0.203125,0.1,-2.198275862,2.198275862,0.134774368,14,3,uv,1,0,low,low,546.0552376,1489.736944,943.6817064,24.83372912,6,27,14_mm_27,2006,2,11,23,431,23 _ 2006
mm_2006,M,2006,mm,NA,NA,3,0.153846154,0.230769231,0.323076923,0.099236641,0.203125,0.1,-2.198275862,2.198275862,0.134774368,14,3,uv,1,1,low,low,462.3775005,1430.15254,967.7750395,NA,6,27,14_mm_27,2006,2,11,23,251,23 _ 2006
mm_2006,F,2006,mm,NA,NA,3,0.153846154,0.230769231,0.323076923,0.099236641,0.203125,0.1,-2.198275862,2.198275862,0.134774368,14,3,uv,1,1,low,low,440.5108471,1296.529518,856.0186709,NA,6,27,14_mm_27,2006,2,11,23,720,23 _ 2006
mm_2007,M,2007,mm,190,37,6,0.142857143,0.095238095,0.095238095,0.0525,0.259259259,0.1,-2.230769231,2.230769231,0.00024609,2,9,uv,1,0,low,low,474.0237623,1310.436311,836.4125487,22.60574456,7,27,14_mm_27,2007,2,22,23,321,23 _ 2007
mm_2007,M,2007,mm,190,37,6,0.142857143,0.095238095,0.095238095,0.0525,0.259259259,0.1,-2.230769231,2.230769231,0.00024609,2,9,uv,1,1,low,low,460.4169271,1319.569367,859.1524399,23.22033621,7,27,14_mm_27,2007,2,22,23,942,23 _ 2007
mm_2007,F,2007,mm,190,37,6,0.142857143,0.095238095,0.095238095,0.0525,0.259259259,0.1,-2.230769231,2.230769231,0.00024609,2,9,uv,1,1,low,low,353.3046971,1158.899802,805.5951049,21.77284067,7,27,14_mm_27,2007,2,22,23,134,23 _ 2007
mm_2007,M,2007,mm,NA,NA,6,0.142857143,0.095238095,0.095238095,0.0525,0.259259259,0.1,-2.230769231,2.230769231,0.00024609,2,9,uv,1,1,low,low,357.9463583,1171.856258,813.9098997,NA,7,27,14_mm_27,2007,2,22,23,849,23 _ 2007
mm_2007,M,2007,mm,190,37,6,0.142857143,0.095238095,0.095238095,0.0525,0.259259259,0.1,-2.230769231,2.230769231,0.00024609,2,9,uv,1,1,low,low,393.9655559,1228.386775,834.4212191,22.55192484,7,27,14_mm_27,2007,2,22,23,993,23 _ 2007
mm_2007,M,2007,mm,190,37,6,0.142857143,0.095238095,0.095238095,0.0525,0.259259259,0.1,-2.230769231,2.230769231,0.00024609,2,9,uv,1,1,low,low,405.5311594,1269.024043,863.4928836,23.3376455,7,27,14_mm_27,2007,2,22,23,915,23 _ 2007
mm_2008,F,2008,mm,196,31,6,0.185185185,0.111111111,0.066761633,0.045150502,0.16875,0.392857143,-2.615384615,2.615384615,0.011784704,3,7,uv,1,1,low,high,382.6910633,1016.587723,633.8966597,20.44827935,8,34,14_mm_34,2008,3,25,23,410,23 _ 2008
mm_2008,F,2008,mm,196,31,6,0.185185185,0.111111111,0.066761633,0.045150502,0.16875,0.392857143,-2.615384615,2.615384615,0.011784704,3,7,uv,1,1,low,high,396.7102967,1029.318601,632.6083043,20.40671949,8,34,14_mm_34,2008,3,25,23,968,23 _ 2008
mm_2008,F,2008,mm,NA,NA,6,0.185185185,0.111111111,0.066761633,0.045150502,0.16875,0.392857143,-2.615384615,2.615384615,0.011784704,3,7,uv,1,1,low,high,321.6297773,1087.53845,765.9086727,NA,8,34,14_mm_34,2008,3,25,23,138,23 _ 2008
mm_2008,M,2008,mm,196,31,6,0.185185185,0.111111111,0.066761633,0.045150502,0.16875,0.392857143,-2.615384615,2.615384615,0.011784704,3,7,uv,1,1,low,high,370.3958076,980.8654633,610.4696557,19.69256954,8,34,14_mm_34,2008,3,25,23,903,23 _ 2008
mm_2008,M,2008,mm,196,31,6,0.185185185,0.111111111,0.066761633,0.045150502,0.16875,0.392857143,-2.615384615,2.615384615,0.011784704,3,7,uv,1,0,low,high,374.3112114,941.4082207,567.0970093,18.29345191,8,34,14_mm_34,2008,3,25,23,595,23 _ 2008
mm_2008,M,2008,mm,196,31,6,0.185185185,0.111111111,0.066761633,0.045150502,0.16875,0.392857143,-2.615384615,2.615384615,0.011784704,3,7,uv,1,1,low,high,445.8680645,1131.554626,685.6865615,22.11892134,8,34,14_mm_34,2008,3,25,23,593,23 _ 2008
picnic_2004,M,2004,picnic,192,35,4,0.08,0.04,0.007990676,0.079113924,0.110132159,0,-3.261764706,3.261764706,0.177994675,3,3,uv,1,1,high,high,596.5559109,1481.385863,884.8299521,25.28085577,2,27,14_pc_27,2004,4,33,53,723,53 _ 2004
picnic_2004,F,2004,picnic,192,35,4,0.08,0.04,0.007990676,0.079113924,0.110132159,0,-3.261764706,3.261764706,0.177994675,3,3,uv,1,1,high,high,592.9022332,1509.866547,916.9643138,26.19898039,2,27,14_pc_27,2004,4,33,53,477,53 _ 2004
picnic_2004,F,2004,picnic,192,35,4,0.08,0.04,0.007990676,0.079113924,0.110132159,0,-3.261764706,3.261764706,0.177994675,3,3,uv,0,0,high,high,631.1987458,1568.33435,937.1356042,26.77530298,2,27,14_pc_27,2004,4,33,53,448,53 _ 2004
picnic_2004,F,2004,picnic,192,35,4,0.08,0.04,0.007990676,0.079113924,0.110132159,0,-3.261764706,3.261764706,0.177994675,3,3,uv,0,0,high,high,485.9165167,1327.033694,841.1171773,24.03191935,2,27,14_pc_27,2004,4,33,53,396,53 _ 2004
river_2002,M,2002,river,177,50,5,0.272727273,0.363636364,0.068686869,0.189655172,0.174603175,0.238095238,-1.876923077,1.876923077,1,7,18,dv,1,1,low,high,604.117578,2064.29772,1460.180142,29.20360284,5,5,14_br_5,2002,11,14,94,701,94 _ 2002
river_2002,M,2002,river,177,50,5,0.272727273,0.363636364,0.068686869,0.189655172,0.174603175,0.238095238,-1.876923077,1.876923077,1,7,18,dv,1,1,low,high,640.8324414,2155.917791,1515.08535,30.30170699,5,5,14_br_5,2002,11,14,94,415,94 _ 2002
river_2002,F,2002,river,177,50,5,0.272727273,0.363636364,0.068686869,0.189655172,0.174603175,0.238095238,-1.876923077,1.876923077,1,7,18,dv,1,1,low,high,691.3437913,2075.496489,1384.152698,27.68305395,5,5,14_br_5,2002,11,14,94,366,94 _ 2002
river_2002,F,2002,river,177,50,5,0.272727273,0.363636364,0.068686869,0.189655172,0.174603175,0.238095238,-1.876923077,1.876923077,1,7,18,dv,1,1,low,high,557.6359451,1957.480441,1399.844496,27.99688992,5,5,14_br_5,2002,11,14,94,763,94 _ 2002
river_2002,M,2002,river,177,50,5,0.272727273,0.363636364,0.068686869,0.189655172,0.174603175,0.238095238,-1.876923077,1.876923077,1,7,18,dv,1,1,low,high,615.0861251,2112.748676,1497.662551,29.95325102,5,5,14_br_5,2002,11,14,94,765,94 _ 2002
river_2004,F,2004,river,178,49,4,0.294117647,0.294117647,0.016013072,0.485714286,0.220779221,0.288888889,-1.887159533,1.887159533,0.506295241,11,14,dv,1,1,high,low,505.592953,1808.682309,1303.089356,26.59366033,7,13,14_br_13,2004,4,27,94,553,94 _ 2004
river_2004,M,2004,river,178,49,4,0.294117647,0.294117647,0.016013072,0.485714286,0.220779221,0.288888889,-1.887159533,1.887159533,0.506295241,11,14,dv,1,1,high,low,623.7561537,2027.457196,1403.701042,28.64696005,7,13,14_br_13,2004,4,27,94,194,94 _ 2004
river_2004,M,2004,river,178,49,4,0.294117647,0.294117647,0.016013072,0.485714286,0.220779221,0.288888889,-1.887159533,1.887159533,0.506295241,11,14,dv,1,1,high,low,480.6703297,1835.157856,1354.487526,27.64260258,7,13,14_br_13,2004,4,27,94,859,94 _ 2004
river_2005,F,2005,river,184,43,3,0.088235294,0.058823529,0,0.130268199,0.147186147,0.3,-2.759381898,2.759381898,0.153184042,16,19,dv,1,0,low,high,477.8847695,1491.543071,1013.658302,23.57344887,8,20,14_br_20,2005,5,37,94,298,94 _ 2005
river_2005,M,2005,river,184,43,3,0.088235294,0.058823529,0,0.130268199,0.147186147,0.3,-2.759381898,2.759381898,0.153184042,16,19,dv,1,1,low,high,618.3217629,1828.347152,1210.025389,28.14012533,8,20,14_br_20,2005,5,37,94,355,94 _ 2005
river_2005,F,2005,river,184,43,3,0.088235294,0.058823529,0,0.130268199,0.147186147,0.3,-2.759381898,2.759381898,0.153184042,16,19,dv,1,0,low,high,547.866133,1521.728126,973.861993,22.64795333,8,20,14_br_20,2005,5,37,94,169,94 _ 2005
river_2006,F,2006,river,188,39,1,0.24137931,0.206896552,0.117895943,0.06937799,0.065462754,0.141025641,-2.171521036,2.171521036,0.871266061,11,22,dv,0,0,low,low,536.4496284,1372.703358,836.2537296,21.44240332,9,12,14_br_12,2006,7,35,94,650,94 _ 2006
river_2007,F,2007,river,180,47,3,0.315789474,0.315789474,0.062523734,0.182692308,0.180952381,0.166666667,-2.016064257,2.016064257,0.546043672,12,67,dv,0,0,high,high,539.0773324,1681.940817,1142.863485,24.31624435,10,14,14_br_14,2007,6,30,94,710,94 _ 2007
river_2007,M,2007,river,NA,NA,3,0.315789474,0.315789474,0.062523734,0.182692308,0.180952381,0.166666667,-2.016064257,2.016064257,0.546043672,12,67,dv,0,0,high,high,709.7154618,1775.156202,1065.44074,NA,10,14,14_br_14,2007,6,30,94,844,94 _ 2007
river_2008,F,2008,river,185,42,6,0.2,0.066666667,0.004761905,0.088757396,0.098039216,0.333333333,-1.88,1.88,0,1,20,dv,0,0,low,high,336.0284835,1100.588475,764.5599915,18.20380932,11,9,14_br_9,2008,1,25,94,579,94 _ 2008
river_2008,M,2008,river,NA,NA,6,0.2,0.066666667,0.004761905,0.088757396,0.098039216,0.333333333,-1.88,1.88,0,1,20,dv,1,1,low,high,488.2871468,1450.840542,962.5533952,NA,11,9,14_br_9,2008,1,25,94,601,94 _ 2008
river_2008,F,2008,river,185,42,6,0.2,0.066666667,0.004761905,0.088757396,0.098039216,0.333333333,-1.88,1.88,0,1,20,dv,1,0,low,high,353.1656301,1159.743165,806.5775349,19.20422702,11,9,14_br_9,2008,1,25,94,944,94 _ 2008
river_2008,F,2008,river,185,42,6,0.2,0.066666667,0.004761905,0.088757396,0.098039216,0.333333333,-1.88,1.88,0,1,20,dv,0,0,low,high,434.0656779,1317.924693,883.8590151,21.04426226,11,9,14_br_9,2008,1,25,94,133,94 _ 2008
river_2008,M,2008,river,NA,NA,6,0.2,0.066666667,0.004761905,0.088757396,0.098039216,0.333333333,-1.88,1.88,0,1,20,dv,0,0,low,high,426.9979733,1333.7885,906.7905267,NA,11,9,14_br_9,2008,1,25,94,201,94 _ 2008
river_2008,M,2008,river,185,42,6,0.2,0.066666667,0.004761905,0.088757396,0.098039216,0.333333333,-1.88,1.88,0,1,20,dv,0,0,low,high,466.4210621,1602.872921,1136.451859,27.05837759,11,9,14_br_9,2008,1,25,94,542,94 _ 2008
